@id,name,addr:street,addr:city,website,phone,amenity,building,municipality,@lat,@lon
4894991469,Piano Forte,,,,,music_school,,,42.0015851,21.3950847
4990146131,Во светот на децата,,,,,kindergarten,,,41.9715732,21.4563516
5058090722,Гете-институт - Скопје,8. Септември,Cкoпje,https://www.goethe.de/ins/mk/mk/index.html,+389 2 3121604,language_school,,,42.0063640,21.4061742
5115448717,ОУ "Св.Климент Охридски","Климентов конак" бб.,Ohrid,,,school,,,41.1141182,20.7968544
5266913821,Universiteti i Tetoves “Fakulteti i shkencave të zbatuara”,Вон- Вардарска,,https://unite.edu.mk/,,school,,,41.9915112,20.9625155
5554568424,ИБССА МАКЕДОНИЈА ТРЕНИНГ ЦЕНТАР,Dragan Stoparevic,,http://www.ibssamacedonia.com,,school,,,42.1230263,21.7321995
5570356121,Shkolla Fillore “Sali Lisi”,,,,,school,,,41.8619064,20.8899632
5761128721,ОСУ Цар Самоил Касарна,,,,,school,,,41.0921116,21.0047133
5761132821,ООУ Мите Богоевски,,,,,school,,,41.0881356,21.0107101
5846660690,Casta Diva,Васил Главинов,,http://www.castadiva.com.mk,+38923220205,school,,,41.9967891,21.4283169
5999496385,Gimnazijum Sami Frasheri,3 Македонска Ударна Бригада,,,,school,,,42.1336401,21.7109563
6054048713,Универзитет за туризам и менаџмент,,,,,school,,,42.0022668,21.3989930
6054050089,Меѓународен балкански универзитет,Самоилова,,,,university,,,42.0017934,21.4348281
6079510883,Bambi,,,,,kindergarten,,,42.0181894,22.5905199
6079524198,Kiril i Metodij,,,,,school,,,42.0224748,22.5881371
6079524199,Central High School,,,,,school,,,42.0228040,22.5893854
6357256985,Мустафа Кемал Ататурк,Pavle Avramoski,,,,school,,,41.7936137,20.9008852
6812666691,Deutsches Sprachzentrum,Булевар Климент Охридски,,,,school,,,42.0000789,21.4265771
6815633186,Курсеви за Јазик,,,,,school,,,41.7925564,20.9066898
6816032485,Меѓународен Универзитет Визион,,,,,school,,,41.7924608,20.9077838
7113026240,Max van der Stoel,,,,,library,,,41.9867327,20.9599279
7781686838,Технолошко-техничкиот факултет - Нутриционизам,,,,,university,,,41.5108839,20.9596189
8615939373,Библиотека „Браќа Миладиновци“ - Карпош,Иван Аговски,Cкoпje,,,library,,,42.0027424,21.4120526
8672620322,Clover Center Language School,,,https://www.facebook.com/clovercenterlanguageschool/,+38972244663,language_school,,,41.9830140,21.4768598
9120586719,25 Мај,,,,,kindergarten,,,42.0034662,21.5001674
9239000799,Илјада книги,,Скопје,,,library,,,41.9946963,21.4354639
10091078201,Основно училиште „Магдалена Антова“,,,,,school,,,42.1537696,21.7355727
1000000016663880,ОУ Jохан Хајнрих Песталоци,,,,,school,,,41.9974458,21.4207761
1000000016669251,Универзитет „Св. Кирил и Методиј“,Булевар Гоце Делчев,Cкoпje,http://www.ukim.edu.mk,+389 2 3293293,university,,,42.0001211,21.4429258
1000000028210582,ОУ Братство,,,,,school,,,42.0014174,21.3887245
1000000028210692,Мајски Бумбар,,,,,kindergarten,,,42.0012832,21.3873011
1000000028210848,ООУ „Јан Амос Коменски“,,,,,school,,,42.0007834,21.3940669
1000000028213157,Градинка Орце Николов,,,,,kindergarten,,,42.0047354,21.3979350
1000000028213214,Другарче,,,,,library,,,42.0036192,21.4004515
1000000028214330,Факултет за драмски уметности,Руѓер Бошковиќ,,,,university,,,42.0048024,21.4060363
1000000028214819,ОУ Коле Неделковски,,,,,school,,,42.0004114,21.4201530
1000000028220815,ОУ Вера Јоциќ,,,,,school,,,41.9951468,21.5080950
1000000032297819,Росица,Франц Прешерн,Cкoпje,,,kindergarten,,,42.0091644,21.3763845
1000000032299021,ОУ Димо Хаџи Димов,,,,,school,,,42.0052377,21.3737040
1000000032340717,QSI International School of Skopje,,,,,school,,,42.0074543,21.4131199
1000000032530219,Архив на град Скопје,Московска,,,,library,yes,,42.0030932,21.3907447
1000000032657855,Универзитет „Њујорк“,,,,,university,,,42.0020499,21.3362188
1000000032669909,ОУ Дане Крапчев,,,,,school,,,42.0036889,21.5029474
1000000032687581,Средно медицинско,,,,,school,,,41.9907187,21.4229867
1000000032688305,Педагошка Академија,,,,,university,,,42.0001276,21.4055326
1000000032688320,СГГУ Здравко Цветковски,,,,,school,,,42.0012335,21.4026117
1000000032784330,ОУ Лазар Трповски,,,,,school,,,42.0062139,21.3983250
1000000032912613,Европски универзитет,Булевар Климент Охридски,Cкoпje,https://www.eurm.edu.mk/,+389 2 3202020,,university,,41.9940769,21.4238179
1000000033048458,ОУ „Кочо Рацин“,Тодор Александров,Cкoпje,,,,school,,41.9872322,21.4171205
1000000033114282,Меѓународни Училишта НОВА (гимназија),Прашка,Cкoпje,http://www.nova.edu.mk,+389 2 3061 807,school,,,41.9986820,21.3934916
1000000034321708,Правен факултет „Јустинијан Први“,Булевар Гоце Делчев,Cкoпje,http://www.pf.ukim.edu.mk,+389 2 3117244,,university,,41.9995463,21.4429634
1000000034321726,Економски факултет,Булевар Гоце Делчев,Cкoпje,http://www.eccf.ukim.edu.mk,+389 2 3286800,,university,,42.0009142,21.4431363
1000000034321749,Филозофски факултет,Булевар Гоце Делчев,Cкoпje,http://www.fzf.ukim.edu.mk,+389 2 3116520,,university,,41.9999634,21.4444539
1000000034321766,Ректорат,,Cкoпje,,,,university,,42.0001268,21.4420171
1000000035065177,СОУ Наум Охридски,,,,,school,,,41.5119131,21.2171629
1000000035158196,ООУ Климент Охридски,,,,,school,,,41.5118297,21.2158769
1000000035358725,Дом на култура 25 Мај,Партизанска,Македонски Брод,,,library,yes,,41.5097744,21.2168495
1000000035435554,ДГ 7. Септември,,,,,kindergarten,,,41.5103293,21.2169235
1000000035540932,ОУ "26 Јули",,,,,school,,,42.0350555,21.4253708
1000000035829281,Техничко-технолошки кампус,,,,,university,,,42.0048012,21.4083577
1000000035829314,Факултет за електротехника и информациски технологии,Руѓер Бошковиќ,Cкoпje,,,,university,,42.0043616,21.4079909
1000000035829344,Факултет за информатички науки и компјутерско инженерство (ФИНКИ),Руѓер Бошковиќ,Cкoпje,https://www.finki.ukim.mk,,,university,,42.0040987,21.4097446
1000000035831183,Детска градинка Пролет 2,Милан Марковиќ,Скопје,,+38923085701,school,,,41.9928542,21.4030947
1000000035867836,Национална и универзитетска библиотека,Булевар Гоце Делчев,Cкoпje,,,library,civic,,41.9979496,21.4393450
1000000036269365,Градинка Изворче,,,,,kindergarten,,,41.9864929,21.4583540
1000000037626316,Весели Цветови,,,,,kindergarten,,,41.9733761,21.4408721
1000000037626720,ФИНКИ - Барака 1,Септемвриска сесија,Cкoпje,,,,university,,42.0045056,21.4064857
1000000037626721,ФИНКИ - Барака 2,Септемвриска сесија,Cкoпje,,,,university,,42.0046504,21.4065183
1000000037626722,ФИНКИ - Барака 3,Септемвриска сесија,Cкoпje,,,,university,,42.0047945,21.4065527
1000000037626725,Машински Факултет,,Cкoпje,,,university,yes,,42.0056465,21.4066339
1000000037758475,СОУ Љупчо Сантов,,,,,school,,,41.9140667,22.4098955
1000000037758476,ОУ Кирил и Методиј,,,,,school,,,41.9137935,22.4105033
1000000037760882,ОУ Раде Кратовче,,,,,school,,,41.9234120,22.4110822
1000000037907465,Детска Градинка Павлина Вељанова клон 3,,,,,kindergarten,,,41.9100110,22.4033059
1000000037911021,СОУ Гошо Викентиев,,,,,school,,,41.9145199,22.4379048
1000000037996998,Шумарски факултет,Булевар Александар Македонски,Cкoпje,,,university,yes,,42.0020503,21.4592269
1000000037997213,Seavus Education and Development Centar,11 Октомври,Cкoпje,,,,school,,41.9868677,21.4398588
1000000038071329,ОУ Наум Наумовски Борче,,,,,school,,,41.9988671,21.4994041
1000000038081117,Економски институт - Скопје,,Cкoпje,http://www.ek-inst.ukim.edu.mk/,,university,yes,,41.9887436,21.4374427
1000000039468958,ОУ Никола Карев,,,,,school,,,41.9136830,22.4133949
1000000039992008,Gradinka,,,,,kindergarten,yes,,41.9950767,21.5109582
1000000043362987,СУГС Арсениј Јовков,,,,,school,,,42.0227827,21.4430300
1000000043444610,Универзитет Американ Колеџ Скопје,Булевар 3та Македонска Бригада,Cкoпje,www.uacs.edu.mk,+389 2 2463156,university,,,41.9812276,21.4546477
1000000043676177,ОУ Адем Јашари,,,,,school,,,42.0111173,21.4380415
1000000043682131,Ќемал Јахија,,,,,school,,,42.0300433,21.4411245
1000000044040587,Институт за земјотресно инженерство и инженерска сеизмологија - ИЗИИС,,,,,university,,,41.9791577,21.4259383
1000000054037881,ПСУ „Јахја Кемал“,Варшавска,Cкoпje,http://ykc.edu.mk,+389 2 3074168,school,,,42.0009715,21.3926854
1000000059339418,Природно Математички Факултет,,,,,university,,,42.0016016,21.4518169
1000000086818741,Brotherhood and Unity,,,,,school,,,41.7909599,20.9110971
1000000087106548,Sh.F. "Liria",,,,,school,,,42.0074435,20.9700207
1000000087338471,Универзитет на Југоисточна Европа,Илинденска,Tetovo,https://www.seeu.edu.mk/,+38944356000,university,,,41.9869840,20.9626467
1000000121167696,О.У. Страшо Пинџур,,,,,school,,,42.0178598,21.3547045
1000000122868894,Медиа Арт Студио,Франклин Рузвелт,Cкoпje,,,school,school,,42.0002295,21.4129185
1000000122885860,Средно уметничко училиште „Лазар Личеновски“,Киро Крстевски Платник,Cкoпje,,,school,yes,,41.9955480,21.4207442
1000000122976440,Мајски цвет,Варшавска,Cкoпje,,,kindergarten,yes,,42.0006640,21.3967502
1000000123273633,Orce Nikolov,Бранислав Нушиќ,Cкoпje,,,,kindergarten,,42.0028292,21.4084477
1000000144060294,Партизан,Свети Јоаким Осоговски,Kriva Palanka,,,school,,,42.2057300,22.3357029
1000000144060298,OU Joakim Krchovski,Sveti Joakim Osogovski,Kriva Palanka,,,school,,,42.2036088,22.3343475
1000000146849628,Vuk Karadzhikj / Naim Frasheri,,,,,school,,,42.1308788,21.7096696
1000000152615769,Инвалидска комисија,Букурешка,Cкoпje,,,,school,,41.9997231,21.4002245
1000000152627805,Крсте Мисирков / Браќа Миладиновци,Народна Револуција,,,,school,,,42.1327192,21.7195905
1000000156845666,Гоце Делчев,,,,,school,,,42.1318882,21.7217365
1000000158940804,Гимназија Кочо Рацин,,,,,school,school,,41.7176114,21.7732488
1000000158940837,С.С.О.У 'Коле Неделковси',,,,,college,school,,41.7196265,21.7631748
1000000158943043,Бели Мугри,,,,,library,yes,,41.7180637,21.7782984
1000000159157797,Музичко О.У. “Киро Димов“,,,,,school,yes,,41.7185645,21.7828867
1000000160528438,Тане Георгиевски,,,,,library,yes,,42.1339256,21.7189594
1000000163003846,Фармацевтски Факултет,,Cкoпje,,,university,yes,,41.9885200,21.4250843
1000000163003853,ОУ „Кузман Јосифовски - Питу “,,Cкoпje,,,school,yes,,41.9828558,21.4316583
1000000163004660,ОУ „Кузман Јосифовски - Питу“,,,,,school,,,41.9869025,21.4323628
1000000163023496,Градинка Весели Цветови,Антон Попов,Cкoпje,,,kindergarten,,,41.9832370,21.4353739
1000000163025976,Гралска библиотека браќа миладиновци Скопје,Булевар Партизански Одреди,Cкoпje,http://www.gbsk.mk,+389 2 3162 544,library,civic,,41.9997606,21.4201783
1000000164191035,Кузман Јосифовски - Питу,,Cкoпje,,,,dormitory,,41.9957312,21.4240155
1000000166531224,Музичко училиште „Панче Пешев“,,,,,school,yes,,42.1376636,21.7143257
1000000166533340,СОсновно училиште „Кочо Рацин“,,,,,school,yes,,42.1189539,21.7338819
1000000168115731,Градинка,,,,,kindergarten,yes,,42.1324204,21.7207389
1000000174273487,ОУ „Вера Циривири Трена“,Руѓер Бошковиќ,Cкoпje,http://veraciriviritrena.edu.mk/,+38923068507,school,,,42.0036330,21.4087699
1000000174342541,Детска градинка „11 Октомври“,,,,,kindergarten,,,42.0611892,21.4507894
1000000174342545,О.У „Ацо Шопов“,,,,,school,,,42.0623645,21.4521691
1000000174464034,ОУ „Браќа Миладиновци“,,,,,school,,,41.9913054,21.4512524
1000000174471972,ОУ „Блаже Конески“,,,,,school,,,41.9867408,21.4499988
1000000174481179,ОУ „Димитар Миладинов“,,,,,school,yes,,41.9892077,21.4347754
1000000175094125,Факултет за земјоделски науки и храна,Булевар Александар Македонски,Cкoпje,,,university,office,,42.0022287,21.4583354
1000000175096962,Факултет за Ветеринарна Медицина,Лазар Поп Трајков,Cкoпje,,,,university,,42.0030067,21.4591822
1000000175097886,ОУ Глигор Прличев,Гемиџиска,Скопје,,,school,,,42.0146285,21.4588956
1000000175100448,Детска Градинка - Калинка,,,,,kindergarten,,,42.0138358,21.4613062
1000000175109039,СУ Панче Арсовски,,,,,school,,,42.0061261,21.4645572
1000000175109041,Панче Арсовски,,Cкoпje,,,,school,,42.0061042,21.4647678
1000000175161287,Институт за хемија,Архимедова,Cкoпje,,,,university,,42.0012602,21.4537472
1000000175162442,Студентски Дом Стив Наумов,,,,,university,,,42.0016256,21.4554107
1000000175162701,Институт за информатика,,Cкoпje,,,,university,,42.0030479,21.4498140
1000000175162702,Институт за физика,Гази Баба,Cкoпje,,,,university,,42.0024483,21.4504620
1000000175163906,Институт за математика,Гази Баба,Cкoпje,,,,university,,42.0026551,21.4502399
1000000175163907,Деканат на ПМФ,,Cкoпje,,,,university,,42.0032041,21.4500577
1000000175163909,Институт за географија,,Cкoпje,,,,university,,42.0028564,21.4500238
1000000175163910,Институт за етнологија и антрпологија,,Cкoпje,,,,university,,42.0011837,21.4532434
1000000175199064,Лабораторија,,Cкoпje,,,,university,,42.0038042,21.4585529
1000000175199067,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0016437,21.4550715
1000000175199069,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0022154,21.4552164
1000000175199070,ОУ Владо Тасевски,,,,,school,,,41.9961947,21.3959780
1000000175199073,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0022695,21.4557545
1000000175199076,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0012804,21.4559004
1000000175199077,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0015767,21.4567881
1000000175199079,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0012926,21.4568130
1000000175199085,Ветеринарен Институт,,Cкoпje,,,,university,,42.0036560,21.4590897
1000000175199086,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0004889,21.4559989
1000000175199088,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0018847,21.4542215
1000000175199092,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0020024,21.4549702
1000000175199098,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0020605,21.4555162
1000000175199100,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0010131,21.4568259
1000000175199104,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0018464,21.4552814
1000000175199105,Ветеринарен Институт,,Cкoпje,,,,university,,42.0041382,21.4596472
1000000175199106,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0024192,21.4554347
1000000175199107,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0006984,21.4552742
1000000175199111,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0023065,21.4548428
1000000175199112,Stiv Naumov,,Cкoпje,,,,dormitory,,42.0022502,21.4544780
1000000175202007,Средно угостителско училиште „Лазар Танев“,Стрезово,Cкoпje,,,,school,,41.9932129,21.3996165
1000000175202014,Еурека,,,,,kindergarten,,,41.9934033,21.3979234
1000000175202015,Средно угостителско училиште "Лазар Танев",,,http://www.lazartanev.edu.mk/zanas.html,+389 2 3085035,school,,,41.9931939,21.3994474
1000000175398193,ОУ Кирил и Методиј,,,,,school,,,41.9973785,21.4389267
1000000175428047,ОУ Стив Наумов,,,,,school,,,42.0034816,21.4661397
1000000175444948,Детска Градинка "Темјанушка",Јани Лукровски,,,,kindergarten,,,42.0019269,21.4633208
1000000175451781,ОУ 11-ти Октомври,,,,,school,,,41.9891872,21.4406175
1000000175451785,Детска Градинка Мимоза,Бапчор,,,,kindergarten,,,42.0033711,21.4676344
1000000175451790,СУГС „Раде Јовчевски - Корчагин“,,,,,school,,,41.9905733,21.4380717
1000000175515222,Детска Градинка "13 Ноември",,,,,kindergarten,,,41.9963459,21.4209368
1000000175519127,СУГС Гимназија "Орце Николов",Булевар Илинден,Cкoпje,https://orcenikolov.edu.mk/,+389 2 3065 555,school,,,42.0061355,21.4124713
1000000175884915,ОУ Цветан Димов,Коста Абрашевиќ,,,,school,,,42.0104452,21.4416559
1000000175888054,ОУ Васил Главинов,,,,,school,,,42.0134211,21.4332456
1000000175888059,Детска Градинка Снежана,,,,,kindergarten,,,42.0135483,21.4345558
1000000175889734,СУГС Цветан Димов,,,,,school,,,42.0139402,21.4376104
1000000175890712,ОУ Рајко Жинзифов,,,,,school,,,42.0196767,21.4335627
1000000175892208,ОУ Петар Здравковски Пенко,,,,,school,,,42.0219663,21.4428671
1000000175896358,Заводот за рехабилитација на деца и младинци “Топанско поле”,,,,,school,,,42.0230019,21.4354433
1000000175896365,СУГС Зефљуш Марку,,,,,school,,,42.0243618,21.4350155
1000000175897525,ОУ Панајот Гиновски,,,,,school,,,42.0208223,21.4517926
1000000175898988,ОУ Лирија,Булевар Цветан Димов,,,,school,,,42.0085566,21.4444586
1000000175903378,ОУ Тефјуз,,,,,school,,,42.0048655,21.4432037
1000000175912096,ОУ Иднина,Втора Македонска Бригада,,,,school,,,42.0208292,21.4462027
1000000175912102,ОУ Никола Вапцаров,Браќа Реџепагиќ,,,,school,,,42.0160487,21.4410866
1000000175915277,ОУ Јашар Беј Шкупи,Прохор Пчински,,,,school,,,42.0052312,21.4362644
1000000176171863,Детска градинка „Кочо Рацин“,,,,,kindergarten,,,41.9877883,21.4171423
1000000176171869,ОУ „Кочо Рацин “,,,,,school,,,41.9870488,21.4172215
1000000176176612,Православен Богословски факултет - Свети Климент Охридски,Загрепска,,,,university,,,41.9930174,21.4098921
1000000176295157,Детска Градинка Страшо Пинџур,,,,,kindergarten,,,42.0319074,21.4461611
1000000176295159,Детска Градинка Бутел 2,,,,,kindergarten,,,42.0213142,21.4524635
1000000176295164,ОУ Живко Брајковски,,,,,school,,,42.0309216,21.4469020
1000000176297133,Детска Градинка Бутел 1,,,,,kindergarten,,,42.0315790,21.4472821
1000000176504900,ОУ Војдан Чернодрински,,,,,school,,,41.9987542,21.4101522
1000000176505559,Ученички дом Здравко Цветковски,Дрезденска,Cкoпje,,,,dormitory,,41.9986340,21.4119815
1000000176511716,Детска Градинка Бисери,,,,,kindergarten,,,42.0006034,21.4053381
1000000176513052,СУГС Георги Димитров,,,,,school,,,41.9997037,21.4019021
1000000176705486,Блок Г,Митрополит Теодосиј Гологанов,Cкoпje,,,,dormitory,,41.9994515,21.3898874
1000000176705487,Блок Б,Митрополит Теодосиј Гологанов,Cкoпje,,,,dormitory,,41.9989673,21.3903875
1000000176705491,Блок В,Митрополит Теодосиј Гологанов,Cкoпje,,,,dormitory,,41.9993839,21.3904647
1000000176705492,Блок А,Митрополит Теодосиј Гологанов,Cкoпje,,,,dormitory,,41.9990407,21.3897800
1000000176705494,Студентски дом „Гоце Делчев“,,,,,university,,,41.9992187,21.3903055
1000000176720023,ОУ Христијан Тодоровски Карпош,,,http://oouhtkarpos.edu.mk,+389 (02) 3067-407,school,,,42.0042785,21.4131522
1000000176720024,Центар за странски јазици,,Cкoпje,http://www.csj.com.mk/,+389 (0)2 306 77 83,school,yes,,42.0045613,21.4137621
1000000177017267,Библиотека „Браќа Миладиновци“,,,,,library,,,41.9997022,21.4202483
1000000177017270,ОУ Коле Неделковски,,Cкoпje,,,,school,,42.0003321,21.4198144
1000000177029322,Меѓународни Училишта НОВА (основно училиште),Прашка,Cкoпje,http://www.nova.edu.mk,+389 2 3061 807,school,,,41.9985982,21.3942521
1000000177120437,ОУ Димитар Беровски,,,,,school,,,42.0031170,21.3574814
1000000177122241,СУГС Кочо Рацин,,,,,school,,,42.0043695,21.3638121
1000000177405949,ОУ Партение Зографски,,,,,school,,,42.0029025,21.4817394
1000000177461982,ОУ Климент Охридски,,,,,school,,,41.9305394,21.5262392
1000000177490035,СУГС Браќа Миладиновци,,,,,school,,,41.9355621,21.5227727
1000000177490041,ОУ Рајко Жинзифов,,,,,school,,,41.9409409,21.5099439
1000000177490044,ОУ Кузман Шапкарев,,,,,school,,,41.9412925,21.5220616
1000000179091097,ФОН Универзитет,,,,,university,,,41.9929199,21.4740172
1000000179417714,Средно Богословско Училиште   Св.Климент Охридски”,,,,,school,,,41.9307020,21.5250014
1000000179481461,ОУ Лазо Ангеловски,,,,,school,,,41.9831139,21.4801673
1000000179484769,ОУ Ѓорѓија Пулевски,,,,,school,,,41.9894960,21.4647681
1000000179484774,ОУ Ѓорѓија Пулевски,Булевар Јане Сандански,Cкoпje,,,,school,,41.9892022,21.4649948
1000000179747905,С.У.Г.С. Владо Тасевски,Булевар 3та Македонска Бригада,,,,school,,,41.9779285,21.4614259
1000000179790349,ОУ Невена Георгиева Дуња,,,,,school,,,41.9804094,21.4452441
1000000182436642,Институт за лозарство и винарство,,,,,university,,,42.0313019,21.4530707
1000000182458592,ОУ Ѓорче Петров,4 Јули,,,,school,,,42.0077915,21.3368528
1000000183794311,ОУ Св. Климент Охридски,,,,,school,,,41.8838920,22.3341079
1000000183837444,ОУ Малина Попиванова,Тодосија Паунов,,,,school,,,41.9143529,22.4218469
1000000184159006,Детска Градинка Павлина Вељанова клон 2,Македонска,,,,kindergarten,,,41.9151522,22.4260406
1000000184305375,ОУ Крсте Петков Мисирков,,,,,school,,,41.9249258,22.4447690
1000000184305376,Krste P. Misirkov,Marshal Tito,Оризари,,,,school,,41.9248009,22.4448324
1000000189884674,Фискултурна сала - Машински факултет,,Cкoпje,,,,university,,42.0042411,21.4089886
1000000190034508,АСУЦ Боро Петрушевски,,,,,school,,,42.0015951,21.4754763
1000000194613382,Хидробиолошки Институт,,,http://www.hio.edu.mk/GeoMapa.aspx,,university,yes,,41.1017070,20.8148319
1000000196563472,Коле Канински,,,,,school,,,41.0045734,21.3466282
1000000203672094,Школа,,,,,school,yes,,42.1338865,21.7207615
1000000203936437,Ангел Шајче 3,,,,,kindergarten,,,42.1394902,21.7158643
1000000203936976,11-ти Октомври,,,,,school,,,42.1387933,21.7159217
1000000209809203,ООУ "Гоце Делчев",,,,,school,school,,41.2180763,21.2033236
1000000209809204,СОУ "Крсте Петков-Мисирков",,,,,school,school,,41.2181392,21.2024961
1000000224361718,ОУ Јоаким Крчовски,,,,,school,,,42.0545245,21.3489186
1000000224361720,ОУ Јоаким Крчовски,,,,,school,,,42.0681485,21.3365301
1000000224469841,ОУ Борис Кидрич,,,,,school,,,41.9798991,21.4389090
1000000224735413,Браќа Миладиновци,Виа Игнација,,,,library,yes,,42.0064775,21.3614728
1000000229233371,ОУ Тихомир Милошевски,,,,,school,,,42.0311313,21.3494164
1000000231156207,СЕТУ Михајло Пупин,,,,,school,,,42.0022755,21.4794205
1000000231952324,СУГС "Марија Кири Склодовска",Булевар 3та Македонска Бригада,,,,school,,,41.9788554,21.4642829
1000000234411277,Факултет за безбедност,,,,,university,,,41.9571005,21.5575977
1000000235777271,Основно музичко училиште „Методиј Патчев“,Никола Карев,Охрид,,,school,,,41.1117215,20.8097257
1000000235779165,Универзитет за Инфоматички Науки и Технологии „Св. Апостол Павле“,Партизанска,Охрид,,,university,,,41.1133075,20.8025818
1000000236563864,ООУ Свети Климент Охридски,,,,,school,,,41.2068933,20.6791879
1000000237820396,ОУ Страшо Пинџур,,,,,school,,,41.8745703,22.2935118
1000000238134067,Општинско средно училиште „Св. Климент Охридски“,Димитар Влахов,,http://gimnazijaohrid.edu.mk/,,school,,,41.1128346,20.8077376
1000000239570499,ОУ Гоце Делчев,,,,,school,,,41.0897148,21.0156862
1000000240348370,ПООУ "Гоце Делчев" - Света,,,,,school,no,,41.2655707,21.2751278
1000000241085461,Medrese,Браќа Миладинови,Tetovo,,,school,yes,,42.0061252,20.9663504
1000000241088117,Gjimnazi i Tetovës,,,,,school,,,42.0062148,20.9646283
1000000241088120,Гимназија „Кирил Пејчиновиќ“,,,,,,school,,42.0063358,20.9646992
1000000241504861,ОУ Никола Карев,,,,,school,,,41.9914581,22.1867808
1000000250960742,Max Van Der Stoel Institute,Ilindenska b.b.,Tetovo,,,,university,,41.9874461,20.9602847
1000000251609135,СОУ Ѓорче Петров,8-mi Oktomvri,Крива Паланка,,,school,yes,,42.2059434,22.3415370
1000000251609136,СОУ Ѓорче Петров,8-mi Oktomvri,Крива Паланка,,,school,yes,,42.2060719,22.3409621
1000000254488376,ОУ Рајко Жинзифов,,,,,school,,,41.9558300,21.4836519
1000000255896286,Pero Nakov,,,,,school,yes,,42.1330765,21.7266120
1000000264336813,O.U. Josip Broz Tito,,,,,school,yes,,41.6743563,20.5878299
1000000284468245,Градинка Буба Мара,,,,,school,,,41.9841537,21.4789100
1000000284497895,О.У. Гоце Делчев,Горно Лисиче,skopje,,,school,,,41.9698352,21.4870371
1000000284497938,Градинка „Сонце“,Ново планирана собирна улица,Cкoпje,,,,kindergarten,,41.9788858,21.4720035
1000000284497939,О.У. Александар Македонски,,,,,school,,,41.9793878,21.4710960
1000000284540688,Градинка Весели Цветови,Кресна,,,,school,,,41.9768450,21.4665127
1000000284540689,ООУ „Димитар Македонски“,Ѓуро Малешевац,Скопје,http://oudimitarmakedonski.edu.mk/mk/,+389 2 2440 011,school,,,41.9735867,21.4762560
1000000284663611,Градинка Срничка,,,,,kindergarten,,,41.9883172,21.4650783
1000000284663616,Градинка Весели Цветови,,,,,kindergarten,,,41.9849925,21.4622998
1000000284742232,Градинка Петар Пан,,,,,kindergarten,,,41.9874714,21.4535003
1000000284743279,ДСУ Димитар Влахов,,,,,school,,,41.9853253,21.4458968
1000000284928866,Градинка,,,,,kindergarten,,,41.9749694,21.4445351
1000000299665914,О.У. Гоце Делчев  с. Радиовце,,Radiovce,,,school,,,41.9065083,20.9641868
1000000299665915,О.У. Гоце Делчев  с. Радиoвце,,Radiovce,,,,school,,41.9065619,20.9643579
1000000299895483,О.У. „Гоце Делчев“- Теново,,Tenovo,,,school,,,41.8956090,20.9807875
1000000299895597,О.У. „Гоце Делчев“ - Теново,,Tenovo,,,,school,,41.8958301,20.9809260
1000000315559036,Детска градинка Пролет 2,Милан Марковиќ,Cкoпje,,,,kindergarten,,41.9928054,21.4030827
1000000326502003,ПООУ Манчу Матак,,,,,school,,,41.3923973,21.3252630
1000000326805560,ПООУ Манчу Матак,,,,,school,,,41.3639657,21.3195769
1000000332143048,УКЛО - Економски Факултет - Прилеп,Прилепски Бранители,,http://www.eccfp.uklo.edu.mk/,,,university,,41.3538313,21.5409874
1000000333863383,Борка Талески-Модерното,Кузман Јосифоски-Питу,Прилеп,,,library,yes,,41.3455025,21.5504038
1000000358213045,Детска градинка Пролет,,,,,kindergarten,,,41.9954910,21.3958946
1000000362621227,Shkolla Fillore Bajram Shabani,,,,,school,,,42.1339413,21.7137695
1000000363211985,ОУ Гоце Делчев,,,,,school,,,41.7403638,22.2000104
1000000365480226,ОУ Ванчо Прќе,Street 13,,,,school,,,41.9670060,22.8026976
1000000365616019,СОУ М.М. Брицо,бул. Методи Митевски Брицо,Делчево,,,school,,,41.9673740,22.7786663
1000000365616020,СВ. Климент Охридски,бул. Методи Митевски Брицо,Делчево,,,school,,,41.9662871,22.7782730
1000000365616021,ОУ. Ванчо Прќе,Н. Ј. Вапцаров,Делчево,,,school,,,41.9676388,22.7741287
1000000365770942,Весели Цветови (детска градинка),Светозар Марковски,Делчево,,,kindergarten,,,41.9686692,22.7729098
1000000365926563,ОУ Ванчо Прќе,A3,Dzvegor,,,,school,,41.9669801,22.8027539
1000000366443275,ОУ “Ванчо Прќе“,Н. Ј. Вапцаров,Делчево,,,,school,,41.9677254,22.7738872
